rank,name,year,rating,genre,certificate,run_time,tagline,budget,box_office,casts,directors,writers
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Gustaf Gründgens,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Friedrich Gnaß,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Fritz Odemar,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Paul Kemp,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Theo Lingen,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Rudolf Blümner,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Georg John,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Franz Stein,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Ernst Stahl-Nachbaur,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Gerhard Bienert,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Karl Platen,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Rosa Valetti,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
96,M,1931,8.3,"['Crime', 'Mystery', 'Thriller']",Passed,1h 39m,IT STAGGERS THE SENSES!...SHOCKS the Imagination - It will leave you Gasping - It is the Sensation of 3 Continents!,Not Available,35566,Hertha von Walther,['Fritz Lang'],"Thea von Harbou,Fritz Lang,Egon Jacobsohn"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Peter O'Toole,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Alec Guinness,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Anthony Quinn,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Jack Hawkins,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Omar Sharif,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,José Ferrer,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Anthony Quayle,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Claude Rains,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Arthur Kennedy,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Donald Wolfit,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,I.S. Johar,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Gamil Ratib,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Michel Ray,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,John Dimech,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Zia Mohyeddin,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Howard Marion-Crawford,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Jack Gwillim,['David Lean'],"Robert Bolt,Michael Wilson"
97,Lawrence of Arabia,1962,8.3,"['Adventure', 'Biography', 'Drama']",Approved,3h 38m,A Mighty Motion Picture Of Action And Adventure!,15000000,45720631,Hugh Miller,['David Lean'],"Robert Bolt,Michael Wilson"
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Cary Grant,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Eva Marie Saint,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,James Mason,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Jessie Royce Landis,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Leo G. Carroll,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Josephine Hutchinson,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Philip Ober,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Martin Landau,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Adam Williams,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Edward Platt,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Robert Ellenstein,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Les Tremayne,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Philip Coolidge,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Patrick McVey,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Edward Binns,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Ken Lynch,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,Stanley Adams,['Alfred Hitchcock'],Ernest Lehman
98,North by Northwest,1959,8.3,"['Action', 'Adventure', 'Mystery']",Approved,2h 16m,Alfred Hitchcock takes you.... North by Northwest!,3101000,142319,John Alban,['Alfred Hitchcock'],Ernest Lehman
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,James Stewart,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Kim Novak,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Barbara Bel Geddes,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Tom Helmore,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Henry Jones,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Raymond Bailey,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Ellen Corby,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Konstantin Shayne,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Lee Patrick,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,David Ahdar,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Isabel Analla,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Jack Ano,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Margaret Bacon,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,John Benson,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Danny Borzage,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Margaret Brayton,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Paul Bryar,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
99,Vertigo,1958,8.3,"['Mystery', 'Romance', 'Thriller']",PG,2h 8m,A Hitchcock thriller. You should see it from the beginning!,2479000,7798146,Boyd Cabeen,['Alfred Hitchcock'],"Alec Coppel,Samuel A. Taylor,Pierre Boileau"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Takashi Shimura,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Nobuo Kaneko,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Shin'ichi Himori,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Haruo Tanaka,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Minoru Chiaki,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Miki Odagiri,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Bokuzen Hidari,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Minosuke Yamada,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Kamatari Fujiwara,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Makoto Kobori,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Nobuo Nakamura,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Atsushi Watanabe,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Isao Kimura,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Masao Shimizu,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Yûnosuke Itô,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Kumeko Urabe,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Eiko Miyoshi,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
100,Ikiru,1952,8.3,['Drama'],Not Rated,2h 23m,One of the Great Films of Our Time!,Not Available,96302,Noriko Honma,['Akira Kurosawa'],"Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Audrey Tautou,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Mathieu Kassovitz,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Rufus,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Lorella Cravotta,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Serge Merlin,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Jamel Debbouze,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Clotilde Mollet,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Claire Maurier,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Isabelle Nanty,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Dominique Pinon,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Artus de Penguern,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Yolande Moreau,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Urbain Cancelier,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Maurice Bénichou,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Michel Robin,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Andrée Damant,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Claude Perron,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
101,Amélie,2001,8.3,"['Comedy', 'Romance']",R,2h 2m,One person can change your life forever.,10000000,174122191,Armelle,['Jean-Pierre Jeunet'],"Guillaume Laurant,Jean-Pierre Jeunet"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Jack Lemmon,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Shirley MacLaine,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Fred MacMurray,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Ray Walston,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Jack Kruschen,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,David Lewis,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Hope Holiday,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Joan Shawlee,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Naomi Stevens,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Johnny Seven,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Joyce Jameson,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Willard Waterman,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,David White,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
